784,64,10,
0.803792,0.310519,0.821415,0.215128,0.467989,0.895461,0.373866,0.436524,0.301949,0.252869,0.811594,0.624059,0.257903,0.873752,0.591246,0.595185,0.122663,0.716477,0.589666,0.130699,0.136609,0.687358,0.587543,0.484674,0.812581,0.816015,0.986153,0.753087,0.155293,0.350766,0.550069,0.76253,0.795247,0.169357,0.293378,0.275048,0.69525,0.258737,0.0152843,0.225713,0.133058,0.0701735,0.766607,0.989243,0.799047,0.15378,0.799865,0.298091,0.463578,0.789068,0.133262,0.0559949,0.336325,0.281403,0.143681,0.683369,0.589574,0.542911,0.552207,0.771375,0.192326,0.157376,0.19653,0.0922075,
0.167206,0.597017,0.409104,0.580626,0.601391,0.754742,0.346303,0.647048,0.186676,0.164666,0.978219,0.183358,0.479301,0.236879,0.709994,0.381963,0.905298,0.230321,0.614361,0.109739,0.996167,0.112329,0.0925861,0.186709,0.432777,0.475942,0.800512,0.358211,0.535035,0.752631,0.716923,0.819264,0.0489877,0.745082,0.297486,0.841255,0.142135,0.535203,0.759454,0.305405,0.798697,0.750956,0.196538,0.0475628,0.0798439,0.20183,0.920232,0.340572,0.283221,0.51826,0.929508,0.60597,0.474946,0.798458,0.965943,0.327948,0.103714,0.0862108,0.353706,0.92548,0.628939,0.247923,0.875779,0.185366,
0.332077,0.372911,0.642089,0.53202,0.131723,0.561031,0.722269,0.770282,0.440063,0.316513,0.58432,0.862245,0.931673,0.826948,0.0572607,1.03664,0.667798,0.47972,0.725728,0.592221,0.311596,0.337999,0.0786732,0.803922,0.343904,0.909509,0.284502,0.0740001,0.489203,0.00488172,-0.109969,0.717722,1.00392,0.626306,0.173489,1.00572,0.125354,0.419236,0.475072,0.811722,-0.0162739,0.0333211,0.0120523,0.741269,0.507865,0.135546,0.55712,0.676431,0.993367,0.213713,0.485182,0.779503,0.897504,0.626485,0.859936,0.806338,0.441179,0.544152,0.517158,0.976287,0.940168,0.377028,0.182765,0.953036,
0.449243,0.217409,0.258359,0.585298,0.834295,0.341238,0.201362,0.630968,0.774902,0.689148,0.249803,0.980982,0.163243,0.938566,0.192215,0.602097,0.254772,0.572951,0.493241,0.465481,0.7091,0.141119,0.379649,0.751396,-0.0352157,-0.00656233,0.645458,0.788169,0.323536,0.376008,0.25732,0.529132,0.119585,0.918368,0.584138,0.87115,0.445448,0.139052,0.152787,0.841371,0.646513,0.0609826,0.150307,0.32971,0.65737,0.556531,0.368813,0.209524,0.700381,0.153696,0.546039,0.632999,0.0777515,0.715352,0.235747,0.109397,0.45508,1.07256,0.0912676,0.338467,0.883716,0.267455,0.0167999,0.347267,
0.445276,0.826466,0.307139,0.329817,0.0740131,0.142088,0.796996,0.107063,0.591422,0.239402,0.0494569,0.907941,0.922775,0.415181,0.168104,0.84795,0.938159,0.363142,0.333966,0.440609,0.525766,0.976711,0.794927,0.27272,0.0156962,0.144647,0.935544,0.267073,0.134605,0.0727103,0.565611,0.696063,0.21305,0.588059,0.99087,0.537055,0.274489,0.0308585,0.183178,0.889688,0.879749,1.02444,0.0608648,0.910604,0.286664,0.687254,0.608698,0.320374,0.0300476,0.0367777,0.0412918,0.964754,0.9995,0.0931156,0.6059,0.591213,0.552664,0.90046,0.424153,0.787621,0.977582,0.0443243,0.9646,0.45678,
0.311877,0.530899,0.99534,0.244087,0.345407,0.690202,0.330237,0.727339,0.5425,0.167318,0.672096,0.269883,0.883159,0.412019,0.535618,0.86337,0.740469,0.00643349,0.889325,0.0823193,0.186127,0.233591,0.0143154,0.873392,0.314124,0.418617,0.553877,0.459087,0.0010066,0.541928,0.161798,0.46403,0.609735,0.894891,0.682903,0.267948,0.675103,0.532414,0.914721,0.647584,0.645932,0.488859,0.288035,0.941935,0.575591,0.644559,0.619925,0.442525,0.779739,0.130154,0.477005,0.786004,0.163888,0.343143,0.525913,0.271243,0.631533,0.726755,0.664399,0.621162,0.977549,0.0153178,0.989825,0.329885,
0.840282,0.795435,0.701644,0.380757,0.0645985,0.555887,0.742106,0.805855,0.441637,0.59667,0.186261,0.942814,0.457032,0.0137022,0.7151,0.115508,0.642379,0.950953,0.820303,0.964771,0.109074,0.881438,0.598713,0.829452,0.0329298,0.677406,0.963538,0.287974,0.0580222,0.784364,0.772458,0.73909,0.859046,0.593428,0.344377,0.6199,0.119971,0.0517747,0.974923,0.442761,0.205281,0.659408,0.640481,0.087875,0.444647,0.393182,0.903015,0.697461,0.268882,0.797832,0.0278419,0.703278,0.202245,0.531819,0.0135389,0.396761,0.370446,0.469757,0.342899,0.79428,0.788641,0.356428,0.852387,0.154132,
0.902286,0.18713,0.70457,0.210711,0.486205,0.640442,0.654502,0.813738,0.813221,0.728291,0.167053,0.272611,0.986711,0.986975,0.50729,0.155797,0.658032,0.533957,0.23406,0.957261,0.281708,0.918887,0.347812,0.053983,0.64519,0.319051,0.925351,0.66581,0.66522,0.678359,0.740025,0.527117,0.0932763,0.00154421,0.0359542,0.249495,0.756069,0.271077,0.425514,0.841092,0.0475241,0.760794,0.997632,0.825781,0.893938,0.39166,0.618943,0.850923,0.837732,0.559023,0.326989,0.249818,0.97682,0.743226,0.20784,0.931058,0.176616,0.0300511,0.661376,0.0158215,0.30054,0.00175554,0.35614,0.163536,
0.148924,0.445471,0.913759,0.39163,0.241671,0.788845,0.110469,0.429752,0.604785,0.462598,0.788801,0.348637,0.710521,0.534112,0.104338,0.280095,0.251168,0.546207,0.648678,0.511608,0.750987,0.283394,0.0589806,0.687445,0.578177,0.460504,0.942955,0.42121,0.083953,0.518673,0.376404,0.285685,0.288583,0.200972,0.424199,0.269661,0.921982,0.717678,0.37193,0.961001,0.267731,0.371652,0.829009,0.611039,0.436349,0.691003,0.328009,0.685492,0.902055,0.146071,0.199311,0.549604,0.0873181,0.672361,0.8296,0.366411,0.440296,0.235879,0.428257,0.96642,0.775592,0.735243,0.156173,0.695213,
0.984942,0.217172,0.814671,0.299862,0.00125128,0.284824,0.16144,0.713247,0.444735,0.3689,0.537259,0.745921,0.969733,0.764706,0.420345,0.772006,0.182901,0.0817385,0.9526,0.43718,0.704528,0.560444,0.728171,0.157453,0.51887,0.945117,0.610581,0.257525,0.805823,0.108791,0.835275,0.117282,0.285783,0.907586,0.107388,0.314905,0.376475,0.407311,0.974934,0.619983,0.909908,0.554956,0.563203,0.478846,0.379305,0.428283,0.118669,0.342825,0.462974,0.858513,0.862111,0.557921,0.893867,0.678874,0.366606,0.603702,0.916334,0.496504,0.611941,0.585666,0.917111,0.554026,0.846728,0.835361,
0.0455216,0.201975,0.0990396,0.495102,0.139649,0.761595,0.420984,0.369339,0.188407,0.894382,0.774718,0.408448,0.64457,0.673743,0.819878,0.413933,0.107755,0.898896,0.310594,0.136067,0.664508,0.597179,0.615114,0.174586,0.954838,0.241911,0.478094,0.401389,0.619317,0.962051,0.269289,0.141502,0.190535,0.528169,0.174915,0.991528,0.809618,0.00851024,0.0320294,0.960142,0.960105,0.813502,0.978586,0.355953,0.823991,0.194782,0.781539,0.846966,0.797151,0.398973,0.0254197,0.817933,0.432287,0.0742834,0.662965,0.560025,0.10366,0.0427461,0.521847,0.169464,0.531734,0.956185,0.0872112,0.776025,
0.26727,0.929515,0.886958,0.409946,0.930213,0.0591487,0.0808584,0.431006,0.237215,0.373751,0.448786,0.651118,0.84299,0.165205,0.222874,0.680388,0.0123248,0.627785,0.47559,0.732011,0.0464116,0.0484678,0.305415,0.631733,0.311327,0.823565,0.248896,0.0231028,0.352987,0.134415,0.941835,0.0355916,0.117801,0.202745,0.324655,0.222574,0.0459671,0.330854,0.832512,0.374528,0.779771,0.893134,0.110542,0.587951,0.367667,0.845786,0.378713,0.294696,0.166754,0.710866,0.0907456,0.0341523,0.423292,0.298837,0.990626,0.884,0.480508,0.333604,0.668856,0.291016,0.138869,0.322371,0.139368,0.108085,
0.271547,0.240362,0.541629,0.294471,0.0649063,0.739286,0.215952,0.764364,0.586869,0.0905807,0.927198,0.0921504,0.498932,0.435011,0.439275,0.683874,0.208114,0.728501,0.903769,0.465839,0.364047,0.736345,0.55581,0.0256961,0.915794,0.483257,0.0704714,0.715076,0.189601,0.814276,0.00580238,0.467938,0.0270735,0.198237,0.891848,0.288039,0.867668,0.27287,0.0109844,0.578601,0.626092,0.850125,0.0673232,0.187637,0.73032,0.550286,0.0996232,0.714261,0.912695,0.607801,0.867815,0.564442,0.100912,0.717097,0.513895,0.63542,0.921074,0.783208,0.882193,0.142114,0.42332,0.38834,0.219755,0.349552,
0.647786,0.718887,0.663376,0.542124,0.798864,0.277363,0.981584,0.864731,0.673591,0.890138,0.539742,0.200201,0.0751182,0.55066,0.481305,0.141658,0.572644,0.0780033,0.967409,0.918297,0.386272,0.936078,0.819815,0.394963,0.0331607,0.604334,0.509496,0.823512,0.054244,0.97977,0.378767,0.517041,0.83696,0.221626,0.273932,0.704739,0.964582,0.551439,0.344586,0.943307,0.750523,0.217183,0.628103,0.734489,0.538328,0.461876,0.728234,0.552244,0.0185138,0.417649,0.15732,0.737277,0.286116,0.158871,0.881131,0.0972742,0.541172,0.889495,0.806712,0.0806911,0.308592,0.885297,0.093327,0.651187,
0.303803,0.999204,0.711631,0.638629,0.268268,0.701212,0.864618,0.126348,0.776695,0.999717,0.648564,0.407063,0.559135,0.724972,0.267524,0.139187,0.158318,0.825454,0.641391,0.363583,0.671878,0.0497522,0.549626,0.327787,0.367076,0.237988,0.795872,0.267718,0.0223412,0.0624933,0.207954,0.640637,0.625644,0.469801,0.358334,0.208028,0.70966,0.340704,0.952154,0.454502,0.152231,0.305536,0.970507,0.104427,0.735204,0.28417,0.903947,0.585845,0.481942,0.264322,0.169906,0.142063,0.952087,0.92908,0.383354,0.590315,0.718542,0.385496,0.389496,0.871661,0.60726,0.0402296,0.403378,0.314752,
0.51089,0.976174,0.969789,0.266402,0.795749,0.30082,0.873719,0.808696,0.833941,0.0606271,0.547551,0.877742,0.219075,0.709734,0.817341,0.765389,0.763619,0.851772,0.807042,0.900173,0.80527,0.703835,0.812588,0.450393,0.695025,0.593746,0.812034,0.531654,0.587068,0.00815589,0.414904,0.0439599,0.426318,0.484915,0.11331,0.888882,0.592736,0.775406,0.0477102,0.156722,0.809632,0.980394,0.199563,0.575416,0.595622,0.129502,0.706621,0.871303,0.4092,0.643979,0.212109,0.458533,0.0956945,0.571978,0.599649,0.772305,0.182749,0.37215,0.611969,0.179287,0.174951,0.0596738,0.832174,0.894938,
0.203427,0.940837,0.946508,0.74741,0.349051,0.218454,0.624935,0.376854,0.32962,0.00028257,0.819037,0.296641,0.973071,0.130195,0.65247,0.3431,0.556717,0.535345,0.299276,0.180201,0.228206,0.791083,0.266452,0.23304,0.669046,0.765806,0.053934,0.814147,0.839241,0.677089,0.294819,0.806997,0.241115,0.850526,0.876293,0.0471086,0.527491,0.967427,0.672424,0.140501,0.0605491,0.406629,0.254165,0.592945,0.20951,0.758011,0.209475,0.425944,0.906375,0.284024,0.362224,0.988877,0.0673914,0.0244832,0.525829,0.536161,0.343877,0.261587,0.554305,0.814052,0.928433,0.697227,0.978952,0.304273,
0.804183,0.0268809,0.00816491,0.311136,0.171743,0.843095,0.922415,0.729274,0.520699,0.463244,0.959855,0.736464,0.942321,0.292334,0.696951,0.576594,0.702033,0.910718,0.101297,0.569167,0.366976,0.95422,0.616638,0.602228,0.212875,0.865787,0.404162,0.0158906,0.0218266,0.38197,0.758926,0.602848,0.145882,0.116854,0.987269,0.523062,0.116693,0.585339,0.578673,0.0827386,0.245193,0.879742,0.121455,0.641905,0.853979,0.256697,0.994388,0.028716,0.502292,0.517468,0.900083,0.703055,0.437873,0.0434679,0.2979,0.967407,0.450076,0.311414,0.441788,0.509526,0.482931,0.199891,0.486805,0.108,
0.832971,0.671132,0.722808,0.597099,0.680231,0.675407,0.426683,0.397715,0.839953,0.340349,0.660522,0.978279,0.0956161,0.212965,0.508484,0.476887,0.914577,0.919803,0.722704,0.297832,0.756605,0.0163859,0.433464,0.183115,0.951524,0.353115,0.35531,0.561041,0.358978,0.0477968,0.949864,0.448187,0.0460568,0.286348,0.382558,0.641638,0.417411,0.661017,0.410195,0.979243,0.57015,0.960928,0.784163,0.0158352,0.102686,0.648094,0.961183,0.0831992,0.0538319,0.324201,0.0886245,0.574705,0.528836,0.838135,0.977869,0.708311,0.683886,0.944048,0.51586,0.942782,0.635356,0.471426,0.17695,0.584248,
0.673894,0.418682,0.17623,0.0137998,0.869645,0.036014,0.540626,0.267037,0.226338,0.408915,0.500642,0.883236,0.635889,0.026936,0.404325,0.866943,0.395461,0.738114,0.850512,0.697283,0.317483,0.0766851,0.355818,0.084384,0.39815,0.545657,0.257219,0.27237,0.440754,0.735184,0.906203,0.155772,0.21881,0.500781,0.2855,0.699657,0.324216,0.14371,0.993673,0.454654,0.166028,0.861584,0.394601,0.898381,0.822124,0.624085,0.292905,0.348364,0.464603,0.432712,0.340349,0.686469,0.871689,0.551403,0.994617,0.597605,0.834065,0.00172146,0.990338,0.743369,0.171474,0.972437,0.752492,0.141446,
0.231782,0.31968,0.450081,0.163055,0.38763,0.815535,0.157472,0.680519,0.0951417,0.690249,0.548012,0.769068,0.325812,0.992112,0.335963,0.335444,0.582869,0.318731,0.331635,0.340556,0.677342,0.641635,0.479055,0.0501382,0.710197,0.0496521,0.936674,0.845892,0.350054,0.766297,0.483062,0.0809743,0.273973,0.0292594,0.280099,0.275789,0.978048,0.0572095,0.669584,0.74695,0.804366,0.433918,0.16658,0.0778691,0.56042,0.346016,0.215789,0.634506,0.165234,0.627839,0.936153,0.407912,0.301928,0.4591,0.235323,0.363198,0.977012,0.702286,0.934114,0.832493,0.608601,0.286355,0.810219,0.0132128,
0.0425153,0.396291,0.545489,0.68164,0.181186,0.921128,0.898123,0.290127,0.0679619,0.365165,0.602346,0.632112,0.288689,0.143278,0.265789,0.34804,0.733647,0.369282,0.890978,0.378356,0.779957,0.594169,0.876398,0.482381,0.196829,0.321621,0.568495,0.632263,0.0879361,0.618702,0.380656,0.0658505,0.376267,0.446039,0.445637,0.908481,0.576072,0.281804,0.611742,0.100346,0.352225,0.127308,0.645671,0.0288868,0.248628,0.390678,0.462832,0.954581,0.67763,0.823075,0.900689,0.638573,0.0352821,0.596285,0.75496,0.0168443,0.172755,0.230855,0.45151,0.302275,0.616009,0.203306,0.448519,0.201745,
0.64317,0.723523,0.401276,0.90162,0.697351,0.501422,0.951508,0.381715,0.337953,0.564461,0.134231,0.189153,0.0412069,0.181663,0.243253,0.289538,0.394457,0.080009,0.763923,0.316355,0.843739,0.326259,0.948089,0.661595,0.211267,0.481817,0.932154,0.973424,0.750055,0.535523,0.571501,0.732954,0.0140566,0.187106,0.112178,0.237476,0.807099,0.406404,0.102133,0.87698,0.0205344,0.696498,0.731081,0.570128,0.636048,0.541721,0.792296,0.571143,0.935916,0.859725,0.325215,0.678526,0.289312,0.857712,0.0385325,0.885038,0.867168,0.168676,0.49923,0.766305,0.494448,0.310638,0.8554,0.990236,
0.760147,0.217022,0.227078,0.780888,-0.00681065,0.644983,0.976236,0.249058,0.134448,0.149751,0.605073,1.0122,0.612074,0.203073,0.13542,0.925115,0.701772,0.253507,0.763422,0.414396,0.294166,0.322181,0.710995,0.0769683,0.376098,0.556169,0.521258,0.732842,0.781744,0.369969,0.344636,0.287218,0.355692,0.102962,0.304895,0.920926,0.568075,0.570991,0.472417,0.0310584,0.562411,0.867618,0.992005,0.124833,0.545149,0.560906,0.965304,0.502751,0.787741,0.391147,0.178222,0.816558,0.0904308,0.854439,0.280058,0.360713,0.258575,0.150227,0.354074,0.959445,0.907688,0.000486166,0.437042,0.752971,
-0.787722,1.34452,1.33369,0.879295,0.472105,0.946426,0.208472,-1.46515,1.05907,-0.400224,0.0729176,0.851237,0.477159,0.4913,0.0535212,0.988681,-2.23913,1.00805,0.748842,0.66547,-0.242222,1.65633,0.601622,2.75315,-0.469378,-0.5729,-4.35349,0.188416,0.769245,-0.501794,-0.660468,-1.56955,-0.58996,1.30173,0.458694,-0.865376,0.628946,0.136057,0.379827,-0.432881,-1.04713,-2.54591,0.574744,0.0453526,1.30845,0.0925489,-1.02621,-0.073135,-0.960684,0.339439,0.0403106,0.897249,-1.00235,3.13374,-1.65855,-0.227993,1.08172,0.525204,-0.150651,2.60886,1.04491,0.121093,0.615271,0.891623,
-2.70763,2.23737,1.76363,1.05963,-0.469762,0.679237,0.27146,-2.0372,1.6786,-0.777638,0.364866,1.79824,0.247079,0.129684,0.0546276,1.56377,-4.32738,0.862563,0.431965,2.22684,-0.794118,2.08033,0.770066,6.43679,-0.623061,-1.19987,-10.1773,0.785559,1.76569,-1.40822,-1.79588,-2.65283,-0.846284,1.61124,-0.720326,-1.47065,0.734157,-1.25457,0.544775,-1.77009,-3.29632,-5.27911,1.36345,-0.180596,1.51803,0.69957,-1.9126,0.238933,-1.61322,-0.33811,-1.82571,2.08535,-3.0437,5.1915,-3.91205,-1.7221,1.13432,0.558257,-0.806687,4.48273,0.591228,-1.50065,-0.19953,2.24088,
-0.823881,0.92761,1.17985,1.15575,-1.84842,0.210692,0.796599,-3.5436,2.95578,-0.26728,-0.674237,0.954943,-0.259554,0.341606,0.67469,2.91369,-4.38777,1.79774,1.36663,2.66437,-1.43469,1.35943,1.17311,6.10449,-0.413263,-0.993598,-8.91557,1.18398,3.0557,1.25768,-2.9097,-0.433887,1.70123,1.08527,0.339109,-0.748575,0.0515729,-0.513304,0.44455,-0.943118,-2.77343,-5.15731,0.667694,-1.54343,1.97635,-1.40314,-2.73724,-1.38332,-0.865584,0.363359,-1.7762,1.47144,-3.13728,3.5838,-2.8805,-2.29193,0.125133,2.021,-0.723242,3.21827,0.976819,-0.0440161,0.77514,2.84907,
-0.14416,0.121567,1.32059,1.66749,-1.32844,-0.505688,0.992324,-3.8516,1.16815,-0.139023,0.046985,0.671194,-1.07367,0.068735,0.739982,2.63866,-2.80135,1.09502,1.14946,3.0368,0.150959,1.27074,1.64005,4.47477,0.16382,-0.310289,-6.53843,0.929082,3.00143,2.33657,-0.997703,0.183419,2.76647,1.255,-0.611286,-0.29368,0.894646,-0.679782,0.0241282,-0.0117396,-2.60282,-4.52376,0.864569,-0.680869,0.99146,-2.28171,-1.98265,-2.12199,-1.21599,2.07808,-2.59706,0.231682,-2.25302,2.33201,-2.6715,-1.1619,0.0563654,3.24739,0.0532081,3.03018,1.38788,0.0365229,1.27474,1.68503,
-1.06674,0.0301432,1.23573,1.3989,-2.38928,-0.406462,0.297724,-4.0893,1.46727,-0.319589,-0.372406,1.06741,-0.100003,-0.094378,0.396548,2.92086,-4.19094,0.529183,1.94222,2.37619,0.478339,1.06914,1.07978,5.10398,0.039108,-0.47005,-6.36273,1.29604,2.6566,1.04558,-2.01399,0.240162,1.84933,1.47886,-0.270073,-0.937454,0.899459,-1.2933,0.793654,-0.661814,-3.58756,-4.88922,1.22213,-0.235672,0.0189388,-2.50363,-1.64028,-1.56921,-0.509038,1.12984,-2.6384,0.875183,-2.73912,1.80943,-3.39389,-1.87634,0.671041,3.25563,0.0802196,3.70746,0.941495,-0.615768,0.113854,1.41263,
-0.904529,-0.357338,-0.119893,1.1921,-2.47508,-1.337,0.141597,-5.52355,1.2796,-0.145263,-0.139751,1.18281,-0.428602,-1.14609,-0.374096,3.78388,-7.21111,2.08903,2.10409,4.09857,-0.289692,1.41349,1.28174,8.30814,0.582594,-1.70085,-6.30972,0.755061,3.85269,-0.342854,-2.9414,-0.813895,2.32595,2.17805,-0.0968428,-1.72021,0.379723,-1.22722,0.141619,-1.68185,-4.52885,-5.26447,-0.106236,-1.61432,1.15164,-2.30227,-0.64711,-1.88148,-0.033234,0.145759,-3.24316,1.4989,-0.734694,4.10953,-2.58423,-2.8482,1.64788,3.36096,0.555665,2.95159,1.33661,-0.607922,0.988008,2.32107,
-0.792253,-0.228169,-0.0196802,1.91032,-3.60778,-2.24282,-0.794179,-8.4228,1.70309,1.86945,1.16421,3.12062,-2.21447,-2.86149,0.367922,5.63687,-9.76731,4.18445,2.08067,6.22026,-0.538343,3.22593,1.43675,12.7293,0.887679,-2.45157,-8.53484,1.13621,4.35426,0.188937,-4.70656,-1.77271,4.34791,3.65506,0.0413353,-1.77949,-0.252664,-1.74757,-0.782077,-2.06141,-5.64243,-6.32808,0.77419,-1.7769,2.37575,-2.7852,-0.7354,-3.04191,1.77803,0.39435,-4.45196,2.12941,-2.10488,7.42196,-2.96002,-4.22615,2.62058,6.48716,1.39481,3.46937,1.92043,-0.90657,0.218581,3.9678,
-0.780275,-0.489438,0.522053,0.725698,-3.00429,-1.62632,-0.0803723,-4.80803,1.40476,0.727277,0.237631,0.51221,-0.42541,-1.48689,-0.105019,4.03494,-5.72116,2.21583,2.04982,3.07002,-0.541522,2.00744,0.649695,7.24344,0.06598,-0.857725,-1.41022,1.48305,2.29224,0.920919,-3.38021,0.289477,2.57084,1.32323,-0.0986444,-1.18387,-1.59607,-0.955007,0.296901,-0.249078,-4.25711,-1.52596,-0.150235,0.0750855,0.949095,-1.05749,-1.09626,-1.16443,1.05709,1.18372,-2.74876,1.21295,-0.945629,2.84164,-0.577071,-2.22134,1.71896,3.86021,0.279139,1.55498,0.602401,-1.87381,1.02571,2.09081,
